name	singer	title	sex	url	year	singer_sex
אשר	אבי קורן	הנושא הישן_44	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=16321	0	male
יאיר	אבי קורן	זה השיר שלך_53	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=9961	0	male
אשר	אבי קורן	כוכבים לא משקרים_63	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=190	0	male
זאב	אבי קורן	כיפה אדומה_65	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=13845	0	male
אלון	אבי קורן	להשתחרר_71	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=9108	0	male
עלי	אבי קורן	על גבעת עלי האורן_94	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=19847	0	male
פרץ	אבי קורן	רוח שטות_105	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=8362	0	male
ימין	אבי קורן	רק השתחררת מהצבא_106	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=9119	0	male
אשר	אבי קורן	שבועה_107	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=17973	0	male
יפת	אבי קורן	שתיים_121	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=39488	0	male
נתן	אבי קושניר	בראשית_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6022&wrkid=42505	0	male
שלמה	אבי קושניר	שיר הסנדלר_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6022&wrkid=4977	0	male
אילן	אבי קרפל	כי את חלום_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4913&wrkid=31712	0	
יעקב	אבי רן טוויג	לילה שלי_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1369&wrkid=34213	0	
משה	אבי רן טוויג	לילה שלי_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1369&wrkid=34213	0	
יונה	אבי רן טוויג	לילה שלי_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1369&wrkid=34213	0	
אחי	אבי רן טוויג	עולם אכזר_12	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1369&wrkid=12988	0	
אשר	אבי רן טוויג	שלי לנצח_13	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1369&wrkid=7964	0	
